"","f1","f2","f3","f4","f5","f6","f7","Course","Intervention","Gender_group","Raceethnicity_group","Education_group"
"199",0.0714285714285714,-0.0666666666666667,0.25,0.25,0,0.166666666666667,0.333333333333333,"PHY105N","Control","Woman","SD","Not1stGen"
"200",0.285714285714286,-0.2,0,0.166666666666667,0.5,0.333333333333333,0.166666666666667,"PHY105N","Control","Woman","SD","Not1stGen"
"201",0.142857142857143,-0.2,-0.5,0,-0.1,0.333333333333333,0.5,"PHY105N","Control","Woman","SD","Not1stGen"
"202",0.285714285714286,0.0666666666666667,0.25,0.166666666666667,0.2,0.333333333333333,0,"PHY105N","Control","Woman","SD","Not1stGen"
"203",0.214285714285714,-0.333333333333333,-1,0,0.7,0,0.666666666666667,"PHY105N","Control","Woman","SD","Not1stGen"
"204",-0.0714285714285714,-0.466666666666667,0,-0.166666666666667,0.2,0.666666666666667,0.5,"PHY105N","Control","Woman","SD","Not1stGen"
"205",0.285714285714286,-1,-1,0,0.8,0.833333333333333,1,"PHY105N","Control","Woman","SND","1stGen"
"206",0,-0.333333333333333,-0.5,0,0.6,0,0.5,"PHY105N","Control","Woman","SD","Not1stGen"
"207",0.357142857142857,-0.333333333333333,-0.25,0.333333333333333,0.7,-0.166666666666667,0.833333333333333,"PHY105N","Control","Woman","SD","Not1stGen"
"208",0.0714285714285714,-0.0666666666666667,0,0,0.4,-0.333333333333333,0.666666666666667,"PHY105N","Control","Man","SND","1stGen"
"209",0.142857142857143,-0.2,0.5,0.0833333333333333,0.6,-0.166666666666667,1,"PHY105N","Control","Woman","SND","Not1stGen"
"210",0.357142857142857,-0.333333333333333,-0.25,0.333333333333333,1,0.333333333333333,1,"PHY105M","Control","Woman","SD","Not1stGen"
"211",0.0714285714285714,-0.0666666666666667,0,0.166666666666667,0.3,0,0.333333333333333,"PHY105M","Control","Man","SD","1stGen"
"212",0.214285714285714,-0.0666666666666667,-0.25,0.0833333333333333,0.5,0.166666666666667,0.5,"PHY105M","Control","Woman","SND","1stGen"
"213",0.428571428571429,-0.2,0,0.333333333333333,0.3,0.166666666666667,0.5,"PHY105M","Control","Woman","SD","Not1stGen"
"214",0.214285714285714,-0.333333333333333,-0.25,0.0833333333333333,0.7,-0.166666666666667,-0.166666666666667,"PHY105M","Control","Man","SND","1stGen"
"215",0.214285714285714,-0.0666666666666667,0.25,0,0.3,0.166666666666667,0.5,"PHY105M","Control","Woman","SND","1stGen"
"216",0.0714285714285714,-0.2,0.25,-0.166666666666667,0.4,0.333333333333333,0.166666666666667,"PHY105M","Control","Woman","SD","Not1stGen"
"217",0.0714285714285714,-0.0666666666666667,-0.5,-0.0833333333333333,0.2,-0.166666666666667,0.5,"PHY105M","Control","Man","SD","Not1stGen"
"219",0.285714285714286,-0.2,0,0.0833333333333333,0.6,0.333333333333333,0,"PHY105M","Control","Woman","SD","Not1stGen"
"220",0.0714285714285714,-0.0666666666666667,-0.25,0.0833333333333333,0.1,-0.166666666666667,0.333333333333333,"PHY105M","Control","Man","SND","Not1stGen"
"221",-0.0714285714285714,-0.2,-0.5,0.0833333333333333,0.4,0.166666666666667,-0.166666666666667,"PHY105M","Control","Woman","SND","1stGen"
"222",-0.142857142857143,-0.0666666666666667,-0.25,0.25,-0.2,-0.333333333333333,-0.5,"PHY105M","Control","Man","SD","Not1stGen"
"223",0.285714285714286,0.0666666666666667,-0.5,0.0833333333333333,0.4,0.166666666666667,0.666666666666667,"PHY105M","Control","Man","SND","Not1stGen"
"224",0.214285714285714,-0.333333333333333,0.5,0,0,0.5,0.666666666666667,"PHY105M","Control","Woman","SND","Not1stGen"
"225",0.357142857142857,0.0666666666666667,0,0,0.2,0.166666666666667,0.166666666666667,"PHY105M","Control","Woman","SD","1stGen"
"226",0.357142857142857,-0.333333333333333,-0.75,0,0.9,0.333333333333333,0.833333333333333,"PHY105M","Control","Man","SD","Not1stGen"
"227",0.214285714285714,-0.333333333333333,-1,0.25,0.5,0.666666666666667,0.833333333333333,"PHY105M","Control","Woman","Mixed","Not1stGen"
"228",0.214285714285714,-0.333333333333333,-0.25,0,0.1,-0.166666666666667,0.333333333333333,"PHY105M","Control","Man","SD","Not1stGen"
"229",0.357142857142857,-0.333333333333333,-0.75,0,0.6,0.333333333333333,1,"PHY105M","Control","Man","Mixed","Not1stGen"
"230",0.142857142857143,-0.333333333333333,0.25,-0.166666666666667,0.1,-0.166666666666667,0.833333333333333,"PHY105M","Control","Man","SD","1stGen"
"231",0.285714285714286,-0.466666666666667,-1,0.0833333333333333,0.5,1,0.833333333333333,"PHY105M","Control","Woman","SND","1stGen"
"232",-0.0714285714285714,-0.2,0.5,0.0833333333333333,-0.1,0.333333333333333,0.5,"PHY105M","Control","Man","Mixed","Not1stGen"
"233",0.142857142857143,0.2,0,0,0.1,0,0.666666666666667,"PHY105M","Control","Woman","Mixed","Not1stGen"
"234",0.357142857142857,-0.2,-0.5,0.0833333333333333,0.6,0.166666666666667,0.666666666666667,"PHY105M","Control","Woman","SD","1stGen"
"235",0.142857142857143,-0.333333333333333,-0.5,0,0.8,0.333333333333333,0.833333333333333,"PHY105M","Control","Woman","SD","Not1stGen"
"236",-0.142857142857143,-0.333333333333333,-1,-0.333333333333333,1,-0.166666666666667,1,"PHY105M","Control","Man","SD","Not1stGen"
"238",0,0.2,0,0.166666666666667,0,0,0,"PHY105M","Control","Other","SND","Not1stGen"
"239",0.214285714285714,-0.0666666666666667,0,0,0,0,-0.5,"PHY105M","Partner Agreements","Woman","SD","Not1stGen"
"240",0,0.2,0,-0.0833333333333333,0.1,0,0,"PHY105M","Partner Agreements","Woman","SND","Not1stGen"
"241",0.142857142857143,-0.2,-0.25,0.0833333333333333,0.2,0.333333333333333,0.666666666666667,"PHY105M","Partner Agreements","Man","SND","Not1stGen"
"242",0.214285714285714,0.0666666666666667,0.25,0.166666666666667,0.6,0.333333333333333,0.166666666666667,"PHY105M","Partner Agreements","Woman","SD","Not1stGen"
"243",-0.0714285714285714,-0.333333333333333,0,0.166666666666667,0,-0.166666666666667,0.166666666666667,"PHY105M","Partner Agreements","Man","SND","Not1stGen"
"244",-0.142857142857143,0.733333333333333,0,0.0833333333333333,0.2,0.166666666666667,0.5,"PHY105M","Partner Agreements","Woman","SND","Not1stGen"
"245",0.0714285714285714,-0.333333333333333,-0.75,-0.166666666666667,0.1,0,0.166666666666667,"PHY105M","Partner Agreements","Woman","SD","Not1stGen"
"246",0.214285714285714,-0.2,-0.5,0.0833333333333333,0.3,0.333333333333333,0.5,"PHY105M","Partner Agreements","Woman","Mixed","Not1stGen"
"247",0.357142857142857,-0.333333333333333,-1,-0.166666666666667,0.9,0,0.5,"PHY105M","Partner Agreements","Man","SD","Not1stGen"
"248",0.214285714285714,-1,0,0.0833333333333333,0.6,0.166666666666667,1,"PHY105M","Partner Agreements","Woman","SD","Not1stGen"
"249",0,-0.333333333333333,-1,0,0.5,0.166666666666667,0.5,"PHY105M","Partner Agreements","Man","SD","Not1stGen"
"250",-0.0714285714285714,-0.2,0,0.166666666666667,0.3,-0.166666666666667,-0.166666666666667,"PHY105M","Partner Agreements","Woman","SND","Not1stGen"
"251",0,0.2,0,0,0,0,0,"PHY105M","Partner Agreements","Man","SD","Not1stGen"
"253",0.214285714285714,-0.333333333333333,-0.5,0.166666666666667,0.4,0.166666666666667,0.666666666666667,"PHY105M","Partner Agreements","Woman","SND","1stGen"
"254",0.285714285714286,-0.2,-0.5,0,0.6,0.5,0.5,"PHY105M","Control","Woman","SND","Not1stGen"
"255",-0.0714285714285714,-0.2,0.25,0.0833333333333333,0.2,-0.166666666666667,0.5,"PHY105M","Control","Woman","SD","1stGen"
"256",0.214285714285714,-0.2,-0.25,0,0.4,0.166666666666667,0.166666666666667,"PHY105M","Control","Woman","SND","1stGen"
"257",0.214285714285714,-0.466666666666667,-0.25,-0.166666666666667,0.8,0,0.5,"PHY105M","Control","Man","SND","1stGen"
"258",0.142857142857143,-0.333333333333333,-0.5,0.25,1,0.833333333333333,0.5,"PHY105M","Control","Woman","SD","Not1stGen"
"259",-0.0714285714285714,-0.2,-0.75,0.0833333333333333,0.4,0.166666666666667,0.333333333333333,"PHY105M","Control","Man","SD","Not1stGen"
"260",0,0.0666666666666667,0,-0.0833333333333333,-0.1,0,0,"PHY105M","Control","Woman","SND","Not1stGen"
"261",0.285714285714286,-0.0666666666666667,0.25,0.166666666666667,0.3,0.166666666666667,0.333333333333333,"PHY105M","Control","Woman","SND","1stGen"
"263",0,-0.2,0,0.0833333333333333,0,-0.333333333333333,0.5,"PHY105M","Control","Woman","SD","1stGen"
"264",0.714285714285714,-0.0666666666666667,0.25,0.25,0.9,0.166666666666667,0.333333333333333,"PHY105M","Control","Woman","SD","Not1stGen"
"265",0.0714285714285714,-0.733333333333333,-0.5,-0.0833333333333333,0.5,0.333333333333333,0.5,"PHY105M","Control","Man","SD","Not1stGen"
"266",0,-0.466666666666667,0,-0.0833333333333333,-0.3,-0.333333333333333,0.5,"PHY105M","Control","Man","SD","Not1stGen"
"267",0.142857142857143,-0.2,-0.5,0,0.3,-0.166666666666667,0.5,"PHY105M","Control","Man","SD","Not1stGen"
"268",0.142857142857143,-0.0666666666666667,0,-0.25,0.1,0,0.5,"PHY105M","Control","Woman","SD","Not1stGen"
"269",0.214285714285714,-0.333333333333333,-1,0,0.5,0.333333333333333,0.833333333333333,"PHY105M","Control","Woman","SD","Not1stGen"
"270",0.5,-0.2,0.25,-0.0833333333333333,0.8,0.166666666666667,1,"PHY105M","Control","Woman","SD","Not1stGen"
"271",0.285714285714286,-0.2,-0.25,0.25,0.5,0.333333333333333,0.5,"PHY105M","Control","Woman","SND","1stGen"
"272",-0.0714285714285714,-0.333333333333333,-0.5,-0.0833333333333333,0.1,0.166666666666667,0.833333333333333,"PHY105M","Control","Man","SD","Not1stGen"
"273",0.214285714285714,-0.466666666666667,-1,-0.166666666666667,0.4,0.166666666666667,0.666666666666667,"PHY105M","Control","Woman","SND","Not1stGen"
"274",0.285714285714286,-0.2,0.25,0,-0.3,-0.166666666666667,0.333333333333333,"PHY105M","Control","Woman","SD","Not1stGen"
"275",0.142857142857143,-0.2,0.25,-0.166666666666667,0.3,0.333333333333333,0.5,"PHY105M","Control","Woman","SD","Not1stGen"
"277",0,-0.2,0.5,0.166666666666667,0.5,-0.333333333333333,1,"PHY105M","Control","Woman","SD","Not1stGen"
"278",0.142857142857143,-0.333333333333333,-0.25,-0.0833333333333333,0.2,0.333333333333333,0.666666666666667,"PHY105M","Control","Man","SND","Not1stGen"
"279",-0.0714285714285714,-0.0666666666666667,0,0.166666666666667,-0.1,-0.166666666666667,0,"PHY105M","Control","Man","SD","1stGen"
"280",0.357142857142857,-0.333333333333333,-0.5,0.25,0.6,0.5,0.666666666666667,"PHY105M","Control","Woman","SD","Not1stGen"
"281",0.357142857142857,-0.2,0.75,0.25,0.4,-0.166666666666667,0.666666666666667,"PHY105M","Control","Woman","SD","1stGen"
"283",0.285714285714286,-0.0666666666666667,-0.25,0.166666666666667,0.6,0.5,0.666666666666667,"PHY105M","Control","Man","SND","1stGen"
"284",0,0.2,0,0,0,0,0,"PHY105M","Control","Woman","SD","Not1stGen"
"285",0.142857142857143,-0.2,-0.25,-0.0833333333333333,0.2,-0.166666666666667,0.333333333333333,"PHY105M","Control","Man","Mixed","Not1stGen"
"286",0,0.2,-1,0.166666666666667,0.7,-0.333333333333333,0.833333333333333,"PHY105M","Control","Woman","SD","Not1stGen"
"287",0.285714285714286,-0.2,-0.75,0.166666666666667,0.4,0,0.833333333333333,"PHY105M","Control","Woman","SD","Not1stGen"
"288",0.285714285714286,-0.0666666666666667,-0.5,0.166666666666667,0.9,0.333333333333333,0.5,"PHY105M","Control","Woman","SND","Not1stGen"
"289",0.357142857142857,0.0666666666666667,0,0,0.2,0,0.166666666666667,"PHY105M","Partner Agreements","Woman","SND","1stGen"
"290",0.357142857142857,0.2,-0.75,-0.166666666666667,0.2,0.333333333333333,0.666666666666667,"PHY105M","Partner Agreements","Woman","SD","1stGen"
"291",0.0714285714285714,-0.0666666666666667,-0.75,0.166666666666667,0.6,-0.166666666666667,0.333333333333333,"PHY105M","Partner Agreements","Woman","SND","Not1stGen"
"292",0.428571428571429,-0.333333333333333,-0.75,0,0.4,0.666666666666667,1,"PHY105M","Partner Agreements","Woman","SD","1stGen"
"293",0.214285714285714,-0.0666666666666667,-0.25,0.0833333333333333,0.5,0.333333333333333,0.5,"PHY105M","Partner Agreements","Woman","SD","Not1stGen"
"294",0.428571428571429,-0.333333333333333,-1,0,0.8,0.333333333333333,0.333333333333333,"PHY105M","Partner Agreements","Man","SND","1stGen"
"295",0.142857142857143,-0.0666666666666667,0.25,0.0833333333333333,0.2,0.166666666666667,0.166666666666667,"PHY105M","Partner Agreements","Woman","SD","Not1stGen"
"296",0.571428571428571,-0.0666666666666667,-0.5,0.0833333333333333,0.9,0.333333333333333,0.5,"PHY105M","Partner Agreements","Man","SD","Not1stGen"
"297",-0.0714285714285714,-0.466666666666667,-0.75,0.0833333333333333,0.5,-0.166666666666667,0.5,"PHY105M","Partner Agreements","Woman","SD","Not1stGen"
"298",0.428571428571429,-0.0666666666666667,-0.75,-0.0833333333333333,0.3,0.333333333333333,0.5,"PHY105M","Partner Agreements","Woman","Mixed","1stGen"
"299",0.0714285714285714,0.0666666666666667,-0.75,0.0833333333333333,0.2,0.5,0.5,"PHY105M","Partner Agreements","Woman","SD","Not1stGen"
"300",0.428571428571429,0.2,-0.75,0.416666666666667,0.6,0.5,0.5,"PHY105M","Partner Agreements","Woman","SND","1stGen"
"301",0.0714285714285714,-0.2,-0.5,0.166666666666667,0.4,-0.166666666666667,0.5,"PHY105M","Partner Agreements","Man","SD","Not1stGen"
"302",0.0714285714285714,-0.0666666666666667,-0.5,0.0833333333333333,-0.1,0.333333333333333,0.166666666666667,"PHY105N","Collaborative Comparison","Woman","SD","Not1stGen"
"303",0.142857142857143,-0.333333333333333,-0.75,0.0833333333333333,-0.3,-0.166666666666667,0.666666666666667,"PHY105N","Collaborative Comparison","Man","SD","Not1stGen"
"304",0.285714285714286,-0.2,-0.75,0.166666666666667,0.2,0.166666666666667,0.833333333333333,"PHY105N","Collaborative Comparison","Woman","SND","1stGen"
"305",0.214285714285714,0.0666666666666667,-0.25,0.0833333333333333,0.5,0.166666666666667,0.5,"PHY105N","Collaborative Comparison","Woman","SD","Not1stGen"
"306",0.357142857142857,-0.2,0.25,0,0.6,0.666666666666667,0.833333333333333,"PHY105M","Collaborative Comparison","Man","SD","Not1stGen"
"307",0,-0.2,-1,0.0833333333333333,0.3,0,0.166666666666667,"PHY105N","Collaborative Comparison","Man","SD","Not1stGen"
"308",0.0714285714285714,-0.466666666666667,-0.5,-0.166666666666667,0.7,0,0.333333333333333,"PHY105N","Collaborative Comparison","Woman","SD","Not1stGen"
"309",0.0714285714285714,-0.333333333333333,-0.5,0.0833333333333333,0.6,0,0.833333333333333,"PHY105N","Collaborative Comparison","Woman","SND","1stGen"
"310",0.285714285714286,-0.0666666666666667,-0.5,0.166666666666667,0.5,0,0.5,"PHY105N","Collaborative Comparison","Woman","SD","Not1stGen"
"311",0,-0.2,0,0,0,0,0,"PHY105N","Collaborative Comparison","Woman","Mixed","Not1stGen"
"312",-0.214285714285714,-0.2,0.25,-0.0833333333333333,0.5,0,0.666666666666667,"PHY105N","Collaborative Comparison","Man","SD","1stGen"
"313",0.142857142857143,-0.2,0,0.166666666666667,0,0,0.166666666666667,"PHY105N","Collaborative Comparison","Man","SD","Not1stGen"
"314",0.142857142857143,-0.333333333333333,-0.5,-0.166666666666667,0.3,0.166666666666667,0.5,"PHY105N","Collaborative Comparison","Man","SD","Not1stGen"
"315",0.642857142857143,-0.333333333333333,-1,0,1,0.333333333333333,1,"PHY105N","Collaborative Comparison","Woman","SND","Not1stGen"
"316",0,-0.2,0.75,0.0833333333333333,-0.2,-0.166666666666667,0.166666666666667,"PHY105M","Control","Woman","SD","Not1stGen"
"317",0.142857142857143,-0.466666666666667,-0.75,0.166666666666667,0.5,0.166666666666667,0.666666666666667,"PHY105M","Control","Woman","SD","Not1stGen"
"318",0.357142857142857,-0.2,-1,0.333333333333333,0.3,0.333333333333333,0.666666666666667,"PHY105M","Control","Man","SD","1stGen"
"319",0.428571428571429,-0.333333333333333,-0.5,0,0.5,0.666666666666667,0.666666666666667,"PHY105M","Control","Man","SD","Not1stGen"
"321",0.357142857142857,-0.0666666666666667,0,-0.333333333333333,0.2,0.166666666666667,0,"PHY105M","Control","Other","SD","Not1stGen"
"322",0.428571428571429,-0.2,-0.25,0,0.7,0.333333333333333,0.5,"PHY105M","Control","Woman","SND","1stGen"
"323",0.214285714285714,-0.2,-0.5,0,0.6,0.333333333333333,0.5,"PHY105M","Control","Woman","SD","Not1stGen"
"324",0.214285714285714,-0.0666666666666667,0,0.166666666666667,0.1,0.166666666666667,0,"PHY105M","Control","Woman","Mixed","Not1stGen"
"325",0.142857142857143,-0.333333333333333,-0.75,0,0.5,0.333333333333333,0.666666666666667,"PHY105M","Control","Other","SND","1stGen"
"326",0.5,-0.2,0.75,0.0833333333333333,0.8,0.5,0.5,"PHY105M","Control","Woman","SD","Not1stGen"
"327",0.285714285714286,-0.2,-0.25,-0.0833333333333333,0.4,0.333333333333333,0.5,"PHY105M","Control","Man","SND","Not1stGen"
"328",0.571428571428571,-0.866666666666667,0.5,0.25,0.4,0.5,0.5,"PHY105M","Control","Man","SD","Not1stGen"
"329",-0.0714285714285714,-0.2,0.25,-0.25,-0.2,-0.333333333333333,-0.5,"PHY105M","Control","Man","SD","1stGen"
"330",0,-0.6,-1,0.333333333333333,0.3,0.166666666666667,0.666666666666667,"PHY105M","Control","Woman","SND","Not1stGen"
"331",0.214285714285714,-0.2,0.5,0,0.7,0.5,0.166666666666667,"PHY105M","Collaborative Comparison","Woman","SD","Not1stGen"
"332",0,-0.0666666666666667,-0.25,-0.0833333333333333,0.3,0.333333333333333,0.166666666666667,"PHY105M","Collaborative Comparison","Woman","SND","1stGen"
"333",0.142857142857143,-0.0666666666666667,-0.5,0.333333333333333,0,0,0,"PHY105M","Collaborative Comparison","Woman","SD","Not1stGen"
"334",0.0714285714285714,-0.0666666666666667,-1,0,0.1,0.166666666666667,0.166666666666667,"PHY105M","Collaborative Comparison","Woman","SD","Not1stGen"
"335",0.357142857142857,-0.2,-0.5,0.333333333333333,0.4,0,0.666666666666667,"PHY105M","Collaborative Comparison","Woman","SND","Not1stGen"
"336",0.357142857142857,0.733333333333333,-0.25,0.0833333333333333,-0.1,0.5,0,"PHY105M","Collaborative Comparison","Woman","SND","Not1stGen"
"337",0,-0.2,0,0,0,0,0,"PHY105M","Collaborative Comparison","Man","SD","Not1stGen"
"338",0.214285714285714,-1,-0.5,-0.0833333333333333,0.7,0.166666666666667,0.833333333333333,"PHY105M","Collaborative Comparison","Woman","Mixed","Not1stGen"
"339",0.142857142857143,-0.2,-1,0.25,0,-0.333333333333333,0.5,"PHY105M","Collaborative Comparison","Woman","SND","Not1stGen"
"340",-0.0714285714285714,-0.2,0.25,0,-0.2,0.166666666666667,0.5,"PHY105M","Collaborative Comparison","Man","SD","Not1stGen"
"342",0.0714285714285714,0.333333333333333,0,0.25,-0.1,-0.5,0.166666666666667,"PHY105M","Collaborative Comparison","Man","SD","1stGen"
"343",0.142857142857143,-0.2,-0.25,0.0833333333333333,0.3,0.333333333333333,0.5,"PHY105M","Collaborative Comparison","Woman","SD","1stGen"
"344",0.428571428571429,-0.2,-1,0,0.9,0.166666666666667,0.333333333333333,"PHY105M","Collaborative Comparison","Woman","SD","Not1stGen"
"346",0.428571428571429,-0.466666666666667,-1,0,0.4,0,0.166666666666667,"PHY105M","Collaborative Comparison","Woman","SD","Not1stGen"
"348",0,-0.0666666666666667,-0.25,-0.25,-0.1,0.166666666666667,0,"PHY105N","Partner Agreements","Woman","SD","Not1stGen"
"349",0.285714285714286,-0.2,-0.5,0,0.4,0.333333333333333,0.666666666666667,"PHY105N","Partner Agreements","Woman","SD","Not1stGen"
"350",0.142857142857143,-0.333333333333333,-0.5,0.166666666666667,0.2,0.5,0,"PHY105N","Partner Agreements","Man","SD","Not1stGen"
"351",0.142857142857143,-0.2,-0.25,0,0.1,-0.166666666666667,0.333333333333333,"PHY105N","Partner Agreements","Woman","SD","Not1stGen"
"352",0,-0.6,-0.75,-0.166666666666667,0.5,-0.166666666666667,0.833333333333333,"PHY105N","Partner Agreements","Woman","SD","Not1stGen"
"353",0,-0.6,0,-0.0833333333333333,0,0.166666666666667,0,"PHY105N","Partner Agreements","Woman","SD","Not1stGen"
"354",0.214285714285714,-0.2,-0.5,-0.0833333333333333,0.2,0.333333333333333,0.5,"PHY105N","Partner Agreements","Woman","SD","Not1stGen"
"355",0.142857142857143,-0.0666666666666667,0,0,0.6,0.166666666666667,0.5,"PHY105N","Partner Agreements","Woman","SD","Not1stGen"
"356",0,0.0666666666666667,-0.25,0,0.1,0.166666666666667,-0.166666666666667,"PHY105N","Partner Agreements","Woman","SD","Not1stGen"
"357",0,-0.2,-0.25,0.0833333333333333,0.1,-0.166666666666667,0.666666666666667,"PHY105N","Partner Agreements","Man","SD","Not1stGen"
"358",0.428571428571429,0.333333333333333,-0.75,0,0.2,0.5,0.666666666666667,"PHY105N","Partner Agreements","Man","SD","1stGen"
"360",0.285714285714286,-0.466666666666667,-0.5,-0.0833333333333333,-0.3,0.166666666666667,0.166666666666667,"PHY105N","Partner Agreements","Woman","SD","Not1stGen"
"361",0.357142857142857,-0.2,-0.5,0.0833333333333333,0.6,0,0.666666666666667,"PHY105M","Control","Woman","SD","Not1stGen"
"362",0.214285714285714,-0.2,-0.25,0.0833333333333333,0.2,0.166666666666667,0.666666666666667,"PHY105M","Control","Woman","SD","Not1stGen"
"363",0,-0.2,-0.25,0.25,0.4,0.333333333333333,0.5,"PHY105M","Control","Woman","SD","Not1stGen"
"364",0.5,-0.466666666666667,-0.75,-0.166666666666667,0.7,0.166666666666667,0.333333333333333,"PHY105M","Control","Woman","SND","1stGen"
"365",0,-0.0666666666666667,0,0,0,0,0,"PHY105M","Control","Man","SD","Not1stGen"
"366",0.285714285714286,-0.2,0.5,0.166666666666667,0.3,0.333333333333333,0.5,"PHY105M","Control","Woman","SD","Not1stGen"
"367",0.357142857142857,0.2,0.5,0.0833333333333333,0.3,0.5,0.666666666666667,"PHY105M","Control","Woman","SD","Not1stGen"
"368",0,0.333333333333333,0.5,-0.0833333333333333,0.2,0.166666666666667,0.833333333333333,"PHY105M","Control","Man","Mixed","Not1stGen"
"369",-0.0714285714285714,-0.2,0.5,0.166666666666667,-0.3,-0.5,0.5,"PHY105M","Control","Woman","SD","Not1stGen"
"370",0,-0.333333333333333,-0.25,0,-0.1,-0.166666666666667,0.5,"PHY105M","Control","Woman","SD","Not1stGen"
"371",-0.142857142857143,-0.333333333333333,-1,0,0.4,0.333333333333333,0.666666666666667,"PHY105M","Control","Woman","SND","Not1stGen"
"372",0.428571428571429,-0.466666666666667,-0.75,-0.0833333333333333,0.6,0.166666666666667,0.333333333333333,"PHY105M","Control","Woman","Mixed","Not1stGen"
"373",0.142857142857143,-0.2,-0.5,0.0833333333333333,0.7,-0.166666666666667,0.833333333333333,"PHY105M","Control","Woman","SD","Not1stGen"
"374",0.0714285714285714,-0.333333333333333,0.25,0.166666666666667,0.4,-0.166666666666667,0.666666666666667,"PHY105M","Control","Man","SD","Not1stGen"
"375",0.214285714285714,-0.0666666666666667,0.25,-0.0833333333333333,0.3,0.166666666666667,0.833333333333333,"PHY105M","Control","Woman","SND","1stGen"
"376",0.285714285714286,0.0666666666666667,-1,0,0.4,0.333333333333333,0.166666666666667,"PHY105M","Control","Woman","SD","Not1stGen"
"377",0.5,-0.733333333333333,-1,0,0.9,0.333333333333333,0.666666666666667,"PHY105M","Control","Woman","SND","Not1stGen"
"378",0.214285714285714,-0.0666666666666667,0,0.166666666666667,0.2,0,0,"PHY105M","Collaborative Comparison","Man","SD","Not1stGen"
"379",0.142857142857143,-0.0666666666666667,-0.5,-0.0833333333333333,0.5,0.5,0.166666666666667,"PHY105M","Collaborative Comparison","Man","SND","Not1stGen"
"380",0,-0.333333333333333,-0.75,-0.0833333333333333,-0.1,0.166666666666667,0,"PHY105N","Collaborative Comparison","Woman","SD","Not1stGen"
"381",0.142857142857143,-0.333333333333333,-0.25,-0.166666666666667,0.8,0.166666666666667,0.833333333333333,"PHY105M","Collaborative Comparison","Woman","SD","Not1stGen"
"382",0.428571428571429,-0.333333333333333,-0.5,0.166666666666667,0.9,0.333333333333333,0.666666666666667,"PHY105M","Collaborative Comparison","Man","SD","Not1stGen"
"383",0.428571428571429,-0.333333333333333,-0.5,0,0.8,0,1,"PHY105M","Collaborative Comparison","Woman","SD","Not1stGen"
"384",0.214285714285714,-0.2,0.75,0,0.5,0,0.166666666666667,"PHY105M","Collaborative Comparison","Woman","SD","Not1stGen"
"385",-0.142857142857143,-0.2,0,-0.0833333333333333,0,-0.333333333333333,0.5,"PHY105M","Collaborative Comparison","Man","SND","Not1stGen"
"386",0.142857142857143,-0.466666666666667,-0.75,0,0.5,0.5,0.666666666666667,"PHY105M","Collaborative Comparison","Man","SD","Not1stGen"
"388",0.357142857142857,-0.2,-0.5,0,0.6,0,0.833333333333333,"PHY105M","Collaborative Comparison","Man","SD","Not1stGen"
"389",0.5,0.2,0,-0.0833333333333333,0.5,0.666666666666667,0.166666666666667,"PHY105M","Collaborative Comparison","Woman","SD","Not1stGen"
"390",0.0714285714285714,-0.466666666666667,-0.5,0.0833333333333333,0.2,-0.333333333333333,0.5,"PHY105M","Collaborative Comparison","Other","SD","Not1stGen"
"391",0.357142857142857,-0.2,0.25,0.166666666666667,0.7,0.5,0.166666666666667,"PHY105M","Collaborative Comparison","Woman","SND","1stGen"
"392",0,-0.0666666666666667,0,-0.0833333333333333,-0.1,0.166666666666667,0,"PHY105M","Collaborative Comparison","Other","SD","Not1stGen"
"393",0.142857142857143,-0.2,0.25,0.0833333333333333,0.6,0.333333333333333,0.833333333333333,"PHY105M","Collaborative Comparison","Woman","SD","Not1stGen"
"394",0.214285714285714,0.0666666666666667,0.5,0.25,0,-0.5,0.5,"PHY105M","Collaborative Comparison","Man","SD","Not1stGen"
"395",0.142857142857143,-0.0666666666666667,-0.5,0.25,0.4,0.333333333333333,0.666666666666667,"PHY105M","Collaborative Comparison","Woman","SD","Not1stGen"
"396",0.428571428571429,0.2,0.25,0,0.7,0.333333333333333,0.5,"PHY105M","Collaborative Comparison","Woman","SD","Not1stGen"
"397",0.357142857142857,-0.466666666666667,0,0,0.8,0.5,0.333333333333333,"PHY105M","Collaborative Comparison","Woman","SD","Not1stGen"
"398",0.285714285714286,-0.866666666666667,0.25,0.0833333333333333,0.2,0,0.166666666666667,"PHY105M","Collaborative Comparison","Woman","SD","1stGen"
"399",0.0714285714285714,-0.333333333333333,-0.5,0.25,0.5,-0.666666666666667,0.333333333333333,"PHY105M","Collaborative Comparison","Man","SND","1stGen"
"400",0.285714285714286,-0.333333333333333,-0.75,0.166666666666667,0.4,-0.166666666666667,0.666666666666667,"PHY105M","Collaborative Comparison","Man","SD","Not1stGen"
"401",0.428571428571429,0.2,-0.25,0.166666666666667,0.4,0.5,0.833333333333333,"PHY105M","Collaborative Comparison","Woman","SND","1stGen"
"402",0.214285714285714,-0.0666666666666667,-0.25,0.0833333333333333,0.4,0.5,0.666666666666667,"PHY105M","Collaborative Comparison","Woman","SND","1stGen"
"403",0.142857142857143,-0.2,-0.5,0,0.5,-0.333333333333333,0.5,"PHY105N","Collaborative Comparison","Man","SND","Not1stGen"
